STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,trans1g,Transitions from previous generation,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,SI,Slovenia,2019,,33.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,SI,Slovenia,2023,,26.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,SK,Slovakia,2019,,60.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,SK,Slovakia,2023,,57.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,TR,Türkiye,2023,,82.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,AL,Albania,2019,,36.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,AL,Albania,2023,,37.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,AT,Austria,2019,,9.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,AT,Austria,2023,,10.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,BE,Belgium,2019,,25.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,BE,Belgium,2023,,18.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,BG,Bulgaria,2019,,4.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,BG,Bulgaria,2023,,4.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,CH,Switzerland,2019,,10.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,CH,Switzerland,2023,,10.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,CY,Cyprus,2019,,25.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,CY,Cyprus,2023,,23.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,CZ,Czechia,2019,,21.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,CZ,Czechia,2023,,17.0,,u,low reliability,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,DE,Germany,2019,,7.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,DE,Germany,2023,,,,u,low reliability,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,DK,Denmark,2019,,15.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,DK,Denmark,2023,,14.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,,33.6,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EA18,Euro area - 18 countries (2014),2019,,33.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EA19,Euro area - 19 countries  (2015-2022),2019,,33.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EA20,Euro area – 20 countries (from 2023),2019,,32.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EA20,Euro area – 20 countries (from 2023),2023,,31.4,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EE,Estonia,2019,,9.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EE,Estonia,2023,,5.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EL,Greece,2019,,37.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EL,Greece,2023,,36.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,ES,Spain,2019,,53.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,ES,Spain,2023,,50.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,,28.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EU27_2007,European Union - 27 countries (2007-2013),2019,,28.6,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EU27_2020,European Union - 27 countries (from 2020),2019,,28.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,EU27_2020,European Union - 27 countries (from 2020),2023,,26.4,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,FI,Finland,2019,,17.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,FI,Finland,2023,,17.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,FR,France,2019,,46.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,FR,France,2023,,23.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,HR,Croatia,2019,,18.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED0-2,"From pre-primary, primary and lower secondary education (levels 0-2) of the parents",ED5-8,Tertiary education (levels 5-8),F,Females,HR,Croatia,2023,,10.9,,,,,
